index,regime,q,day,value
IWM,HHL,50,17,0.827
IWM,HHL,50,18,0.767
IWM,HHL,50,19,0.614
IWM,HHL,50,20,0.933
IWM,HHL,50,21,1.407
IWM,HHL,75,0,0.0
IWM,HHL,75,1,0.95
IWM,HHL,75,2,1.81
IWM,HHL,75,3,2.044
IWM,HHL,75,4,2.554
IWM,HHL,75,5,2.422
IWM,HHL,75,6,3.288
IWM,HHL,75,7,3.818
IWM,HHL,75,8,3.939
IWM,HHL,75,9,3.455
IWM,HHL,75,10,3.295
IWM,HHL,75,11,3.293
IWM,HHL,75,12,3.815
IWM,HHL,75,13,3.298
IWM,HHL,75,14,3.468
IWM,HHL,75,15,3.734
IWM,HHL,75,16,3.683
IWM,HHL,75,17,3.771
IWM,HHL,75,18,3.768
IWM,HHL,75,19,4.454
IWM,HHL,75,20,4.064
IWM,HHL,75,21,4.342
IWM,HHL,90,0,0.0
IWM,HHL,90,1,2.321
IWM,HHL,90,2,3.261
IWM,HHL,90,3,4.311
IWM,HHL,90,4,5.276
IWM,HHL,90,5,5.561
IWM,HHL,90,6,6.316
IWM,HHL,90,7,7.149
IWM,HHL,90,8,7.606
IWM,HHL,90,9,7.11
IWM,HHL,90,10,8.294
IWM,HHL,90,11,8.874
IWM,HHL,90,12,7.524
IWM,HHL,90,13,7.687
IWM,HHL,90,14,7.566
IWM,HHL,90,15,8.695
IWM,HHL,90,16,8.31
IWM,HHL,90,17,8.842
IWM,HHL,90,18,7.777
IWM,HHL,90,19,7.057
IWM,HHL,90,20,5.54
IWM,HHL,90,21,7.017
IWM,HHM,10,0,0.0
IWM,HHM,10,1,-1.473
IWM,HHM,10,2,-2.242
IWM,HHM,10,3,-2.422
IWM,HHM,10,4,-2.941
IWM,HHM,10,5,-3.095
IWM,HHM,10,6,-3.356
IWM,HHM,10,7,-3.875
IWM,HHM,10,8,-4.554
IWM,HHM,10,9,-5.006
IWM,HHM,10,10,-5.115
IWM,HHM,10,11,-5.41
IWM,HHM,10,12,-6.1
IWM,HHM,10,13,-6.472
IWM,HHM,10,14,-6.253
IWM,HHM,10,15,-6.642
IWM,HHM,10,16,-6.39
IWM,HHM,10,17,-7.356
IWM,HHM,10,18,-7.061
IWM,HHM,10,19,-6.815
IWM,HHM,10,20,-7.261
IWM,HHM,10,21,-7.317
IWM,HHM,25,0,0.0
IWM,HHM,25,1,-0.748
IWM,HHM,25,2,-0.946
IWM,HHM,25,3,-1.41
IWM,HHM,25,4,-1.48
IWM,HHM,25,5,-1.701
IWM,HHM,25,6,-1.461
IWM,HHM,25,7,-1.909
IWM,HHM,25,8,-2.09
IWM,HHM,25,9,-1.98
IWM,HHM,25,10,-1.988
IWM,HHM,25,11,-2.098
IWM,HHM,25,12,-2.097
IWM,HHM,25,13,-2.303
IWM,HHM,25,14,-1.974
IWM,HHM,25,15,-2.334
IWM,HHM,25,16,-2.633
IWM,HHM,25,17,-2.7
IWM,HHM,25,18,-2.457
IWM,HHM,25,19,-2.291
IWM,HHM,25,20,-1.877
IWM,HHM,25,21,-1.918
IWM,HHM,50,0,0.0
IWM,HHM,50,1,-0.005
IWM,HHM,50,2,0.016
IWM,HHM,50,3,0.149
IWM,HHM,50,4,0.276
IWM,HHM,50,5,0.315
IWM,HHM,50,6,0.552
IWM,HHM,50,7,0.689
IWM,HHM,50,8,0.612
IWM,HHM,50,9,0.74
IWM,HHM,50,10,0.92
IWM,HHM,50,11,0.761
IWM,HHM,50,12,0.832
IWM,HHM,50,13,0.875
IWM,HHM,50,14,1.008
IWM,HHM,50,15,1.309
IWM,HHM,50,16,1.391
IWM,HHM,50,17,1.611
IWM,HHM,50,18,2.222
IWM,HHM,50,19,2.172
IWM,HHM,50,20,2.33
IWM,HHM,50,21,2.159
IWM,HHM,75,0,0.0
IWM,HHM,75,1,0.828
IWM,HHM,75,2,1.224
IWM,HHM,75,3,1.317
IWM,HHM,75,4,1.961
IWM,HHM,75,5,2.449
IWM,HHM,75,6,2.877
IWM,HHM,75,7,2.895
IWM,HHM,75,8,2.922
IWM,HHM,75,9,3.497
IWM,HHM,75,10,3.748
IWM,HHM,75,11,4.424
IWM,HHM,75,12,4.575
IWM,HHM,75,13,4.562
IWM,HHM,75,14,4.72
IWM,HHM,75,15,4.501
IWM,HHM,75,16,4.437
IWM,HHM,75,17,4.502
IWM,HHM,75,18,4.642
IWM,HHM,75,19,4.79
IWM,HHM,75,20,5.039
IWM,HHM,75,21,4.958
IWM,HHM,90,0,0.0
IWM,HHM,90,1,1.736
IWM,HHM,90,2,2.798
IWM,HHM,90,3,3.156
IWM,HHM,90,4,3.606
IWM,HHM,90,5,3.826
IWM,HHM,90,6,4.133
IWM,HHM,90,7,4.585
IWM,HHM,90,8,5.001
IWM,HHM,90,9,5.467
IWM,HHM,90,10,5.969
IWM,HHM,90,11,6.812
IWM,HHM,90,12,6.6
IWM,HHM,90,13,7.241
IWM,HHM,90,14,7.389
IWM,HHM,90,15,7.949
IWM,HHM,90,16,8.443
IWM,HHM,90,17,8.903
IWM,HHM,90,18,8.599
IWM,HHM,90,19,9.053
IWM,HHM,90,20,9.076
IWM,HHM,90,21,9.352
IWM,HMH,10,0,0.0
IWM,HMH,10,1,-2.48
IWM,HMH,10,2,-3.794
IWM,HMH,10,3,-4.235
IWM,HMH,10,4,-5.181
IWM,HMH,10,5,-5.215
IWM,HMH,10,6,-5.047
IWM,HMH,10,7,-4.558
IWM,HMH,10,8,-4.401
IWM,HMH,10,9,-5.133
IWM,HMH,10,10,-5.118
IWM,HMH,10,11,-5.467
IWM,HMH,10,12,-5.445
IWM,HMH,10,13,-7.384
IWM,HMH,10,14,-7.689
IWM,HMH,10,15,-8.186
IWM,HMH,10,16,-8.677
IWM,HMH,10,17,-8.421
IWM,HMH,10,18,-7.963
IWM,HMH,10,19,-9.38
IWM,HMH,10,20,-9.008
IWM,HMH,10,21,-9.236
IWM,HMH,25,0,0.0
IWM,HMH,25,1,-1.587
IWM,HMH,25,2,-2.284
IWM,HMH,25,3,-2.639
IWM,HMH,25,4,-3.075
IWM,HMH,25,5,-3.375
IWM,HMH,25,6,-3.704
IWM,HMH,25,7,-2.582
IWM,HMH,25,8,-2.392
IWM,HMH,25,9,-2.804
IWM,HMH,25,10,-3.003
IWM,HMH,25,11,-2.652
IWM,HMH,25,12,-3.973
IWM,HMH,25,13,-4.088
IWM,HMH,25,14,-3.311
IWM,HMH,25,15,-4.224
IWM,HMH,25,16,-5.249
IWM,HMH,25,17,-4.767
IWM,HMH,25,18,-5.801
IWM,HMH,25,19,-6.102
IWM,HMH,25,20,-5.407
IWM,HMH,25,21,-5.9
IWM,HMH,50,0,0.0
IWM,HMH,50,1,-1.035
IWM,HMH,50,2,-1.076
IWM,HMH,50,3,-0.678
IWM,HMH,50,4,-0.398
IWM,HMH,50,5,-0.471
IWM,HMH,50,6,0.572
IWM,HMH,50,7,1.054
IWM,HMH,50,8,1.138
IWM,HMH,50,9,1.112
IWM,HMH,50,10,0.643
IWM,HMH,50,11,0.882
IWM,HMH,50,12,1.049
IWM,HMH,50,13,1.404
IWM,HMH,50,14,0.81
IWM,HMH,50,15,1.438
IWM,HMH,50,16,1.105
IWM,HMH,50,17,0.101
IWM,HMH,50,18,-0.14
IWM,HMH,50,19,-0.36
IWM,HMH,50,20,-0.555
IWM,HMH,50,21,-1.08
IWM,HMH,75,0,0.0
IWM,HMH,75,1,0.515
IWM,HMH,75,2,1.238
IWM,HMH,75,3,1.653
IWM,HMH,75,4,1.308
IWM,HMH,75,5,1.37
IWM,HMH,75,6,2.341
IWM,HMH,75,7,2.879
IWM,HMH,75,8,2.767
IWM,HMH,75,9,3.19
IWM,HMH,75,10,2.943
IWM,HMH,75,11,3.317
IWM,HMH,75,12,3.152
IWM,HMH,75,13,3.293
IWM,HMH,75,14,4.201
IWM,HMH,75,15,3.892
IWM,HMH,75,16,2.639
IWM,HMH,75,17,2.372
IWM,HMH,75,18,2.18
IWM,HMH,75,19,2.392
IWM,HMH,75,20,2.792
IWM,HMH,75,21,2.23
IWM,HMH,90,0,0.0
IWM,HMH,90,1,1.597
IWM,HMH,90,2,2.436
IWM,HMH,90,3,3.211
IWM,HMH,90,4,3.22
IWM,HMH,90,5,4.184
IWM,HMH,90,6,3.935
IWM,HMH,90,7,4.499
IWM,HMH,90,8,4.691
IWM,HMH,90,9,4.553
IWM,HMH,90,10,4.387
IWM,HMH,90,11,4.686
IWM,HMH,90,12,5.283
IWM,HMH,90,13,5.502
IWM,HMH,90,14,6.437
IWM,HMH,90,15,5.324
IWM,HMH,90,16,4.683
IWM,HMH,90,17,4.215
IWM,HMH,90,18,4.123
IWM,HMH,90,19,3.837
IWM,HMH,90,20,3.352
IWM,HMH,90,21,4.174
IWM,HML,10,0,0.0
IWM,HML,10,1,-2.693
IWM,HML,10,2,-2.831
IWM,HML,10,3,-3.058
IWM,HML,10,4,-1.949
IWM,HML,10,5,-1.869
IWM,HML,10,6,-2.527
IWM,HML,10,7,-1.706
IWM,HML,10,8,-2.286
IWM,HML,10,9,-1.68
IWM,HML,10,10,-1.107
IWM,HML,10,11,-1.017
IWM,HML,10,12,-2.769
IWM,HML,10,13,-1.204
IWM,HML,10,14,-1.341
IWM,HML,10,15,-0.684
IWM,HML,10,16,-1.256
IWM,HML,10,17,-1.176
IWM,HML,10,18,-0.726
IWM,HML,10,19,-1.566
IWM,HML,10,20,-1.364
IWM,HML,10,21,-1.514
IWM,HML,25,0,0.0
IWM,HML,25,1,-1.456
IWM,HML,25,2,-1.055
IWM,HML,25,3,-1.59
IWM,HML,25,4,-1.115
IWM,HML,25,5,-0.852
IWM,HML,25,6,-0.913
IWM,HML,25,7,-0.848
IWM,HML,25,8,-0.216
IWM,HML,25,9,-0.844
IWM,HML,25,10,0.568
IWM,HML,25,11,1.442
IWM,HML,25,12,1.014
IWM,HML,25,13,0.147
IWM,HML,25,14,1.394
IWM,HML,25,15,1.177
IWM,HML,25,16,2.036
IWM,HML,25,17,2.032
IWM,HML,25,18,1.696
IWM,HML,25,19,1.388
IWM,HML,25,20,1.018
IWM,HML,25,21,0.295
IWM,HML,50,0,0.0
IWM,HML,50,1,0.204
IWM,HML,50,2,0.425
IWM,HML,50,3,0.743
IWM,HML,50,4,0.813
IWM,HML,50,5,1.159
IWM,HML,50,6,2.601
IWM,HML,50,7,2.893
IWM,HML,50,8,3.049
IWM,HML,50,9,2.727
IWM,HML,50,10,2.93
IWM,HML,50,11,3.441
IWM,HML,50,12,3.522
IWM,HML,50,13,3.88
IWM,HML,50,14,3.097
IWM,HML,50,15,3.726
IWM,HML,50,16,3.787
IWM,HML,50,17,4.286
IWM,HML,50,18,5.15
IWM,HML,50,19,4.522
IWM,HML,50,20,4.709
IWM,HML,50,21,5.283
IWM,HML,75,0,0.0
IWM,HML,75,1,1.688
IWM,HML,75,2,1.836
IWM,HML,75,3,3.513
IWM,HML,75,4,2.958
IWM,HML,75,5,3.899
IWM,HML,75,6,4.405
IWM,HML,75,7,4.996
IWM,HML,75,8,6.061
IWM,HML,75,9,5.648
IWM,HML,75,10,5.525
IWM,HML,75,11,5.24
IWM,HML,75,12,5.958
IWM,HML,75,13,5.613
IWM,HML,75,14,5.098
IWM,HML,75,15,4.76
IWM,HML,75,16,5.817
IWM,HML,75,17,5.907
IWM,HML,75,18,7.137
IWM,HML,75,19,8.68
IWM,HML,75,20,8.473
IWM,HML,75,21,8.574
IWM,HML,90,0,0.0
IWM,HML,90,1,3.162
IWM,HML,90,2,3.52
IWM,HML,90,3,6.593
IWM,HML,90,4,5.384
IWM,HML,90,5,4.563
IWM,HML,90,6,5.476
IWM,HML,90,7,6.677
IWM,HML,90,8,7.211
IWM,HML,90,9,7.839
IWM,HML,90,10,7.208
IWM,HML,90,11,6.972
IWM,HML,90,12,8.671
IWM,HML,90,13,9.364
IWM,HML,90,14,6.63
IWM,HML,90,15,6.382
IWM,HML,90,16,6.662
IWM,HML,90,17,7.71
IWM,HML,90,18,10.218
IWM,HML,90,19,10.651
IWM,HML,90,20,10.684
IWM,HML,90,21,12.331
IWM,HMM,10,0,0.0
IWM,HMM,10,1,-1.034
IWM,HMM,10,2,-1.822
IWM,HMM,10,3,-3.241
IWM,HMM,10,4,-1.091
IWM,HMM,10,5,-0.602
IWM,HMM,10,6,-0.353
IWM,HMM,10,7,-1.701
IWM,HMM,10,8,-1.561
IWM,HMM,10,9,-1.155
IWM,HMM,10,10,-2.377
IWM,HMM,10,11,-0.832
IWM,HMM,10,12,0.076
IWM,HMM,10,13,0.192
IWM,HMM,10,14,-1.113
IWM,HMM,10,15,-0.377
IWM,HMM,10,16,-0.606
IWM,HMM,10,17,-1.137
IWM,HMM,10,18,-0.905
IWM,HMM,10,19,-1.412
IWM,HMM,10,20,-1.407
IWM,HMM,10,21,-1.542
IWM,HMM,25,0,0.0
IWM,HMM,25,1,0.018
IWM,HMM,25,2,-0.835
IWM,HMM,25,3,-0.289
IWM,HMM,25,4,0.13
IWM,HMM,25,5,0.211
IWM,HMM,25,6,-0.116
IWM,HMM,25,7,0.041
IWM,HMM,25,8,-0.027
IWM,HMM,25,9,-0.285
IWM,HMM,25,10,0.741
IWM,HMM,25,11,1.64
IWM,HMM,25,12,1.874
IWM,HMM,25,13,1.528
IWM,HMM,25,14,0.9
IWM,HMM,25,15,0.695
IWM,HMM,25,16,1.18
IWM,HMM,25,17,0.721
IWM,HMM,25,18,0.373
IWM,HMM,25,19,-0.153
IWM,HMM,25,20,0.031
IWM,HMM,25,21,0.355
IWM,HMM,50,0,0.0
IWM,HMM,50,1,0.827
IWM,HMM,50,2,0.327
IWM,HMM,50,3,0.712
IWM,HMM,50,4,0.69
IWM,HMM,50,5,0.973
IWM,HMM,50,6,0.77
IWM,HMM,50,7,1.179
IWM,HMM,50,8,1.269
IWM,HMM,50,9,1.86
IWM,HMM,50,10,3.247
IWM,HMM,50,11,3.585
IWM,HMM,50,12,3.805
IWM,HMM,50,13,4.055
IWM,HMM,50,14,4.281
IWM,HMM,50,15,4.15
IWM,HMM,50,16,4.056
IWM,HMM,50,17,3.603
IWM,HMM,50,18,3.821
IWM,HMM,50,19,4.241
IWM,HMM,50,20,7.53
IWM,HMM,50,21,5.314
IWM,HMM,75,0,0.0
IWM,HMM,75,1,1.277
IWM,HMM,75,2,2.023
IWM,HMM,75,3,1.962
IWM,HMM,75,4,1.774
IWM,HMM,75,5,1.857
IWM,HMM,75,6,1.795
IWM,HMM,75,7,3.061
IWM,HMM,75,8,5.956
IWM,HMM,75,9,4.939
IWM,HMM,75,10,5.38
IWM,HMM,75,11,5.914
IWM,HMM,75,12,6.412
IWM,HMM,75,13,6.559
IWM,HMM,75,14,6.646
IWM,HMM,75,15,7.768
IWM,HMM,75,16,6.842
IWM,HMM,75,17,8.609
IWM,HMM,75,18,9.987
IWM,HMM,75,19,10.286
IWM,HMM,75,20,10.483
IWM,HMM,75,21,11.528
IWM,HMM,90,0,0.0
IWM,HMM,90,1,1.68
IWM,HMM,90,2,3.191
IWM,HMM,90,3,3.966
IWM,HMM,90,4,5.1
IWM,HMM,90,5,5.555
IWM,HMM,90,6,6.193
IWM,HMM,90,7,6.609
IWM,HMM,90,8,6.46
IWM,HMM,90,9,7.512
IWM,HMM,90,10,7.689
IWM,HMM,90,11,7.142
IWM,HMM,90,12,8.346
IWM,HMM,90,13,7.931
IWM,HMM,90,14,9.807
IWM,HMM,90,15,9.203
IWM,HMM,90,16,8.908
IWM,HMM,90,17,9.692
IWM,HMM,90,18,10.82
IWM,HMM,90,19,12.009
IWM,HMM,90,20,10.767
IWM,HMM,90,21,12.81
IWM,LLH,10,0,0.0
IWM,LLH,10,1,-1.586
IWM,LLH,10,2,-2.469
IWM,LLH,10,3,-2.267
IWM,LLH,10,4,-2.781
IWM,LLH,10,5,-3.084
IWM,LLH,10,6,-3.714
IWM,LLH,10,7,-4.684
IWM,LLH,10,8,-4.937
IWM,LLH,10,9,-5.533
IWM,LLH,10,10,-5.944
IWM,LLH,10,11,-6.177
IWM,LLH,10,12,-6.234
IWM,LLH,10,13,-5.921
IWM,LLH,10,14,-5.371
IWM,LLH,10,15,-6.72
IWM,LLH,10,16,-7.104
IWM,LLH,10,17,-7.175
IWM,LLH,10,18,-6.809
IWM,LLH,10,19,-7.063
IWM,LLH,10,20,-7.241
IWM,LLH,10,21,-7.482
IWM,LLH,25,0,0.0
IWM,LLH,25,1,-0.688
IWM,LLH,25,2,-0.894
IWM,LLH,25,3,-0.77
IWM,LLH,25,4,-0.612
IWM,LLH,25,5,-1.195
IWM,LLH,25,6,-1.771
IWM,LLH,25,7,-1.768
IWM,LLH,25,8,-2.653
IWM,LLH,25,9,-3.046
IWM,LLH,25,10,-3.056
IWM,LLH,25,11,-2.675
IWM,LLH,25,12,-2.812
IWM,LLH,25,13,-2.738
IWM,LLH,25,14,-2.456
IWM,LLH,25,15,-2.288
IWM,LLH,25,16,-2.317
IWM,LLH,25,17,-2.326
IWM,LLH,25,18,-2.349
IWM,LLH,25,19,-2.635
IWM,LLH,25,20,-2.549
IWM,LLH,25,21,-2.67
IWM,LLH,50,0,0.0
IWM,LLH,50,1,0.268
IWM,LLH,50,2,0.467
IWM,LLH,50,3,0.245
IWM,LLH,50,4,0.727
IWM,LLH,50,5,0.837
IWM,LLH,50,6,0.588
IWM,LLH,50,7,0.065
IWM,LLH,50,8,-0.233
IWM,LLH,50,9,-0.436
IWM,LLH,50,10,-0.569
IWM,LLH,50,11,-0.433
IWM,LLH,50,12,-0.651
IWM,LLH,50,13,-0.177
IWM,LLH,50,14,0.091
IWM,LLH,50,15,0.43
IWM,LLH,50,16,0.792
IWM,LLH,50,17,1.187
IWM,LLH,50,18,1.464
IWM,LLH,50,19,1.928
IWM,LLH,50,20,2.319
IWM,LLH,50,21,2.266
IWM,LLH,75,0,0.0
IWM,LLH,75,1,1.252
IWM,LLH,75,2,1.323
IWM,LLH,75,3,1.71
IWM,LLH,75,4,2.16
IWM,LLH,75,5,2.541
IWM,LLH,75,6,2.734
IWM,LLH,75,7,2.822
IWM,LLH,75,8,3.018
IWM,LLH,75,9,3.517
IWM,LLH,75,10,3.786
IWM,LLH,75,11,4.116
IWM,LLH,75,12,3.952
IWM,LLH,75,13,4.943
IWM,LLH,75,14,4.791
IWM,LLH,75,15,5.689
IWM,LLH,75,16,5.806
IWM,LLH,75,17,6.062
IWM,LLH,75,18,6.321
IWM,LLH,75,19,7.045
IWM,LLH,75,20,8.172
IWM,LLH,75,21,8.818
IWM,LLH,90,0,0.0
IWM,LLH,90,1,2.508
IWM,LLH,90,2,2.933
IWM,LLH,90,3,3.893
IWM,LLH,90,4,4.027
IWM,LLH,90,5,5.202
IWM,LLH,90,6,5.794
IWM,LLH,90,7,6.396
IWM,LLH,90,8,7.61
IWM,LLH,90,9,7.716
IWM,LLH,90,10,8.554
IWM,LLH,90,11,10.509
IWM,LLH,90,12,10.975
IWM,LLH,90,13,11.36
IWM,LLH,90,14,12.248
IWM,LLH,90,15,11.317
IWM,LLH,90,16,11.379
IWM,LLH,90,17,12.013
IWM,LLH,90,18,11.508
IWM,LLH,90,19,11.359
IWM,LLH,90,20,11.999
IWM,LLH,90,21,12.547
IWM,LLL,10,0,0.0
IWM,LLL,10,1,-1.655
IWM,LLL,10,2,-2.433
IWM,LLL,10,3,-2.902
IWM,LLL,10,4,-2.77
IWM,LLL,10,5,-3.046
IWM,LLL,10,6,-3.263
IWM,LLL,10,7,-3.374
IWM,LLL,10,8,-3.503
IWM,LLL,10,9,-3.443
IWM,LLL,10,10,-3.419
IWM,LLL,10,11,-3.941
IWM,LLL,10,12,-4.043
IWM,LLL,10,13,-4.115
IWM,LLL,10,14,-4.194
IWM,LLL,10,15,-4.049
IWM,LLL,10,16,-4.026
IWM,LLL,10,17,-3.936
IWM,LLL,10,18,-3.818
IWM,LLL,10,19,-3.71
IWM,LLL,10,20,-3.068
IWM,LLL,10,21,-3.49
IWM,LLL,25,0,0.0
IWM,LLL,25,1,-0.767
IWM,LLL,25,2,-1.147
IWM,LLL,25,3,-1.242
IWM,LLL,25,4,-1.477
IWM,LLL,25,5,-1.656
IWM,LLL,25,6,-1.839
IWM,LLL,25,7,-1.861
IWM,LLL,25,8,-1.69
IWM,LLL,25,9,-1.564
IWM,LLL,25,10,-1.678
IWM,LLL,25,11,-1.485
IWM,LLL,25,12,-1.451
IWM,LLL,25,13,-1.461
IWM,LLL,25,14,-0.988
IWM,LLL,25,15,-1.098
IWM,LLL,25,16,-1.247
IWM,LLL,25,17,-1.031
IWM,LLL,25,18,-0.708
IWM,LLL,25,19,-0.644
IWM,LLL,25,20,-0.91
IWM,LLL,25,21,-1.207
IWM,LLL,50,0,0.0
IWM,LLL,50,1,0.062
IWM,LLL,50,2,-0.126
IWM,LLL,50,3,-0.058
IWM,LLL,50,4,-0.108
IWM,LLL,50,5,-0.012
IWM,LLL,50,6,-0.009
IWM,LLL,50,7,0.048
IWM,LLL,50,8,0.335
IWM,LLL,50,9,0.71
IWM,LLL,50,10,0.679
IWM,LLL,50,11,0.627
IWM,LLL,50,12,1.181
IWM,LLL,50,13,1.297
IWM,LLL,50,14,1.287
IWM,LLL,50,15,1.518
IWM,LLL,50,16,1.65
IWM,LLL,50,17,1.614
IWM,LLL,50,18,1.84
IWM,LLL,50,19,1.903
IWM,LLL,50,20,1.92
IWM,LLL,50,21,1.567
IWM,LLL,75,0,0.0
IWM,LLL,75,1,0.922
IWM,LLL,75,2,1.055
IWM,LLL,75,3,1.364
IWM,LLL,75,4,1.406
IWM,LLL,75,5,1.673
IWM,LLL,75,6,2.057
IWM,LLL,75,7,2.381
IWM,LLL,75,8,2.339
IWM,LLL,75,9,2.897
IWM,LLL,75,10,3.211
IWM,LLL,75,11,3.38
IWM,LLL,75,12,3.419
IWM,LLL,75,13,3.83
IWM,LLL,75,14,3.923
IWM,LLL,75,15,4.257
IWM,LLL,75,16,3.956
IWM,LLL,75,17,3.85
IWM,LLL,75,18,4.29
IWM,LLL,75,19,4.147
IWM,LLL,75,20,4.269
IWM,LLL,75,21,4.299
IWM,LLL,90,0,0.0
IWM,LLL,90,1,1.836
IWM,LLL,90,2,2.519
IWM,LLL,90,3,2.856
IWM,LLL,90,4,3.934
IWM,LLL,90,5,4.391
IWM,LLL,90,6,4.304
IWM,LLL,90,7,4.967
IWM,LLL,90,8,4.848
IWM,LLL,90,9,6.068
IWM,LLL,90,10,6.096
IWM,LLL,90,11,6.431
IWM,LLL,90,12,6.238
IWM,LLL,90,13,6.532
IWM,LLL,90,14,6.204
IWM,LLL,90,15,6.247
IWM,LLL,90,16,6.988
IWM,LLL,90,17,6.266
IWM,LLL,90,18,6.999
IWM,LLL,90,19,6.999
IWM,LLL,90,20,7.517
IWM,LLL,90,21,7.901
IWM,LLM,10,0,0.0
IWM,LLM,10,1,-2.358
IWM,LLM,10,2,-2.797
IWM,LLM,10,3,-3.629
IWM,LLM,10,4,-4.451
IWM,LLM,10,5,-5.444
IWM,LLM,10,6,-6.143
IWM,LLM,10,7,-5.653
IWM,LLM,10,8,-6.922
IWM,LLM,10,9,-6.994
IWM,LLM,10,10,-6.668
IWM,LLM,10,11,-7.925
IWM,LLM,10,12,-7.299
IWM,LLM,10,13,-7.436
IWM,LLM,10,14,-6.712
IWM,LLM,10,15,-7.421
IWM,LLM,10,16,-7.341
IWM,LLM,10,17,-7.718
IWM,LLM,10,18,-7.987
IWM,LLM,10,19,-8.186
IWM,LLM,10,20,-7.163
IWM,LLM,10,21,-6.688
IWM,LLM,25,0,0.0
IWM,LLM,25,1,-0.884
IWM,LLM,25,2,-1.321
IWM,LLM,25,3,-1.419
IWM,LLM,25,4,-1.908
IWM,LLM,25,5,-2.158
IWM,LLM,25,6,-2.329
IWM,LLM,25,7,-3.133
IWM,LLM,25,8,-3.033
IWM,LLM,25,9,-2.705
IWM,LLM,25,10,-2.751
IWM,LLM,25,11,-2.952
IWM,LLM,25,12,-1.981
IWM,LLM,25,13,-1.698
IWM,LLM,25,14,-1.828
IWM,LLM,25,15,-2.659
IWM,LLM,25,16,-2.562
IWM,LLM,25,17,-2.674
IWM,LLM,25,18,-3.173
IWM,LLM,25,19,-3.255
IWM,LLM,25,20,-3.28
IWM,LLM,25,21,-2.974
IWM,LLM,50,0,0.0
IWM,LLM,50,1,0.106
IWM,LLM,50,2,0.285
IWM,LLM,50,3,0.22
IWM,LLM,50,4,0.417
IWM,LLM,50,5,0.679
IWM,LLM,50,6,0.548
IWM,LLM,50,7,0.932
IWM,LLM,50,8,1.605
IWM,LLM,50,9,0.791
IWM,LLM,50,10,1.053
IWM,LLM,50,11,1.005
IWM,LLM,50,12,1.097
IWM,LLM,50,13,1.214
IWM,LLM,50,14,0.84
IWM,LLM,50,15,0.781
IWM,LLM,50,16,0.438
IWM,LLM,50,17,0.982
IWM,LLM,50,18,0.311
IWM,LLM,50,19,0.403
IWM,LLM,50,20,0.626
IWM,LLM,50,21,1.224
IWM,LLM,75,0,0.0
IWM,LLM,75,1,1.077
IWM,LLM,75,2,1.894
IWM,LLM,75,3,2.587
IWM,LLM,75,4,3.38
IWM,LLM,75,5,3.911
IWM,LLM,75,6,3.698
IWM,LLM,75,7,3.951
IWM,LLM,75,8,4.36
IWM,LLM,75,9,4.215
IWM,LLM,75,10,4.356
IWM,LLM,75,11,4.828
IWM,LLM,75,12,4.662
IWM,LLM,75,13,4.823
IWM,LLM,75,14,4.919
IWM,LLM,75,15,4.942
IWM,LLM,75,16,5.507
IWM,LLM,75,17,5.022
IWM,LLM,75,18,4.768
IWM,LLM,75,19,4.92
IWM,LLM,75,20,4.933
IWM,LLM,75,21,4.81
IWM,LLM,90,0,0.0
IWM,LLM,90,1,2.084
IWM,LLM,90,2,3.382
IWM,LLM,90,3,4.686
IWM,LLM,90,4,5.163
IWM,LLM,90,5,5.779
IWM,LLM,90,6,6.544
IWM,LLM,90,7,6.488
IWM,LLM,90,8,6.673
IWM,LLM,90,9,5.838
IWM,LLM,90,10,6.824
IWM,LLM,90,11,6.904
IWM,LLM,90,12,7.211
IWM,LLM,90,13,7.203
IWM,LLM,90,14,7.386
IWM,LLM,90,15,7.723
IWM,LLM,90,16,7.813
IWM,LLM,90,17,8.771
IWM,LLM,90,18,8.86
IWM,LLM,90,19,8.537
IWM,LLM,90,20,8.694
IWM,LLM,90,21,9.351
IWM,LMH,10,0,0.0
IWM,LMH,10,1,-2.178
IWM,LMH,10,2,-3.06
IWM,LMH,10,3,-3.022
IWM,LMH,10,4,-2.366
IWM,LMH,10,5,-2.56
IWM,LMH,10,6,-2.564
IWM,LMH,10,7,-3.202
IWM,LMH,10,8,-2.745
IWM,LMH,10,9,-4.143
IWM,LMH,10,10,-3.364
IWM,LMH,10,11,-2.53
IWM,LMH,10,12,-3.36
IWM,LMH,10,13,-3.69
IWM,LMH,10,14,-3.203
IWM,LMH,10,15,-3.353
IWM,LMH,10,16,-3.895
IWM,LMH,10,17,-1.336
IWM,LMH,10,18,-1.259
IWM,LMH,10,19,-1.844
IWM,LMH,10,20,-1.061
IWM,LMH,10,21,-1.526
IWM,LMH,25,0,0.0
IWM,LMH,25,1,-1.612
IWM,LMH,25,2,-1.482
IWM,LMH,25,3,-1.324
IWM,LMH,25,4,-1.387
IWM,LMH,25,5,-1.597
IWM,LMH,25,6,-1.243
IWM,LMH,25,7,-1.187
IWM,LMH,25,8,-1.767
IWM,LMH,25,9,-1.318
IWM,LMH,25,10,-1.24
IWM,LMH,25,11,-1.576
IWM,LMH,25,12,-0.885
IWM,LMH,25,13,-1.124
IWM,LMH,25,14,-1.2
IWM,LMH,25,15,-1.126
IWM,LMH,25,16,-0.44
IWM,LMH,25,17,-0.016
IWM,LMH,25,18,0.202
